更新时间,#genre#
20260206 02:09,url


RespoTime,whitelist,#genre#
33.98ms,陈柯宇生僻字,http://vd2.bdstatic.com/mda-jb28qp6tauzkzpy9//mda-jb28qp6tauzkzpy9.mp4
34.20ms,卓依婷--东南西北风,http://vd3.bdstatic.com/mda-jf9fszd51shymgp6/mda-jf9fszd51shymgp6.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
34.26ms,OBS TV,https://allanf181.github.io/adaptive-streams/streams/kr/OBSGyeonginTV.m3u8
34.42ms,卓依婷--橄榄树,http://vd3.bdstatic.com/mda-jfagwdhxb30ymr13/mda-jfagwdhxb30ymr13.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
34.43ms,CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7004&tk=e640d0a1bf70
34.67ms,卓依婷--鲁冰花,http://vd3.bdstatic.com/mda-jf8fbjprnf1fvpxm/mda-jf8fbjprnf1fvpxm.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
34.68ms,歌MV6,http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4
34.72ms,青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9745&tk=a0c4f6cfaba3
34.75ms,醉千年李袁杰,http://vd3.bdstatic.com/mda-ihai9qt3yny3sx53/hd/mda-ihai9qt3yny3sx53.mp4?pd=19&vt=1
34.90ms,春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
34.98ms,张秀卿车站,http://vd2.bdstatic.com/mda-jjmnjgiabtvmy13u/sc/mda-jjmnjgiabtvmy13u.mp4
35.08ms,卓依婷--采红菱,http://vd3.bdstatic.com/mda-jfdvpsg280t986rz/mda-jfdvpsg280t986rz.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
35.09ms,罗时丰爱那么痛,http://vd2.bdstatic.com/mda-jcrjbhmgprhs00c4/sc/mda-jcrjbhmgprhs00c4.mp4
35.11ms,CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2312&tk=aa0698566417
35.13ms,罗时丰爱情的路,http://vd4.bdstatic.com/mda-jcrjcp1wy5q2i00n/sc/mda-jcrjcp1wy5q2i00n.mp4
35.17ms,陈淑苹离家,http://vd2.bdstatic.com/mda-iftyuk6tjcxrm53p/sc/mda-iftyuk6tjcxrm53p.mp4
35.19ms,CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0939&tk=e640d0a1bf70
35.28ms,CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1539&tk=aa0698566417
35.31ms,春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
35.32ms,陈柯宇生僻字,http://vd2.bdstatic.com/mda-jb28qp6tauzkzpy9/hd/mda-jb28qp6tauzkzpy9.mp4
35.40ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2286&tk=e640d0a1bf70
35.41ms,卓依婷--流星雨,http://vd3.bdstatic.com/mda-jfap39wqmi2yisu6/mda-jfap39wqmi2yisu6.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
35.46ms,卓依婷--无言的结局,http://vd3.bdstatic.com/mda-jenpdiydc7kez9ze/mda-jenpdiydc7kez9ze.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
35.58ms,卓依婷--萍聚,http://vd3.bdstatic.com/mda-jenmbx88uk365k40/mda-jenmbx88uk365k40.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
35.75ms,卓依婷--男性的本领,http://vd3.bdstatic.com/mda-jesk2p0h96hjvbsd/mda-jesk2p0h96hjvbsd.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
35.75ms,小凤凤爱情一阵风,http://vd2.bdstatic.com/mda-jjm7vgq1iahz0zpg/mda-jjm7vgq1iahz0zpg.mp4
35.78ms,Red Bull TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
35.86ms,卓依婷--美酒加咖啡,http://vd3.bdstatic.com/mda-jfrred8ck6pnh6bq/mda-jfrred8ck6pnh6bq.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
35.93ms,罗时丰心事,http://vd2.bdstatic.com/mda-jaadiz1rwrtrj7kw/sc/mda-jaadiz1rwrtrj7kw.mp4
36.28ms,凤凰资讯,http://cdn6.veryfast.filegear-sg.me/live/fhzx/stream.m3u8
36.31ms,CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0044&tk=e503191f8e20
36.47ms,凤凰香港,http://cdn6.163189.xyz/163189/fhhk
36.49ms,澳视澳门,http://cdn6.veryfast.filegear-sg.me/live/asam/stream.m3u8
36.59ms,卓依婷--电话情思,http://vd3.bdstatic.com/mda-jfghscj8datutink/mda-jfghscj8datutink.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
36.64ms,陈淑苹黄昏之恋[848*480],http://vd4.bdstatic.com/mda-jk0m1rgje4eh01cw//mda-jk0m1rgje4eh01cw.mp4
36.67ms,卓依婷--杜十娘,http://vd3.bdstatic.com/mda-jekst5s3c341xwyd/mda-jekst5s3c341xwyd.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
36.83ms,翡翠台4K,http://cdn6.163189.xyz/163189/fct4k
36.93ms,CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9885&tk=f6cc1e0a0e1a
37.00ms,Taiwan Plus TV,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV78.m3u8
37.09ms,TVB娱乐新闻,http://v2h.veryfast.filegear-sg.me/live/ylxw/stream.m3u8
37.22ms,卓依婷--爱情一阵风,http://vd3.bdstatic.com/mda-jf5fre7jvd0q3rfu/mda-jf5fre7jvd0q3rfu.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
37.25ms,陈百潭初恋[848*480],http://vd4.bdstatic.com/mda-jk22i7yt5vyjbgwt//mda-jk22i7yt5vyjbgwt.mp4
37.26ms,卓依婷--梦醒十分,http://vd3.bdstatic.com/mda-jennyc5ci1ugrxzi/mda-jennyc5ci1ugrxzi.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
37.31ms,[HD]abc news,https://t.freetv.fun/live/abc-news-1.m3u8
37.43ms,[BD]rojava tv,https://t.freetv.fun/live/rojava-tv.m3u8
37.51ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1526&tk=e640d0a1bf70
37.68ms,歌MV5,http://vd4.bdstatic.com/mda-jhtriuc2z5fddtre/sc/mda-jhtriuc2z5fddtre.mp4
37.84ms,卓依婷--无聊的爱情,http://vd3.bdstatic.com/mda-jfkhu7bksxcqjq2z/mda-jfkhu7bksxcqjq2z.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
37.94ms,CCTV10,https://t.freetv.fun/live/cctv10-4.m3u8
37.98ms,靖江新闻综合,https://satellitepull.cnr.cn/live/wxlnjjtb/playlist.m3u8
38.00ms,[SD]tiji,https://t.freetv.fun/live/tiji.m3u8
38.05ms,[BD]trace urban ⓖ,https://t.freetv.fun/live/trace-urban-g.m3u8
38.31ms,南京新闻综合,https://t.freetv.fun/live/hui-nan-xin-wen-zong-he-1.m3u8
38.43ms,荆门新闻综合,https://t.freetv.fun/live/jing-men-xin-wen-zong-he-5.m3u8
38.43ms,龙华偶像,http://cdn8.veryfast.filegear-sg.me/live/lhox/stream.m3u8
38.50ms,[HD]asharq discovery,https://t.freetv.fun/live/asharq-discovery.m3u8
38.52ms,[HD]living faith tv,https://t.freetv.fun/live/living-faith-tv.m3u8
38.55ms,[BD]discovery channel,https://t.freetv.fun/live/discovery-channel.m3u8
38.56ms,[HD]ndtv,https://t.freetv.fun/live/ndtv.m3u8
38.59ms,民视旅游,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv07
38.61ms,东方卫视,https://stream1.freetv.fun/87650fd7eefd9a91a6f07e37e46b0fba37d441a8c66bd5f621480ac75729b0f9.m3u8
38.61ms,EWTN (720p) [Geo-blocked],https://cdn3.wowza.com/1/QjRzVXJtVml5SUVx/WGJRSWxz/hls/live/playlist.m3u8
38.63ms,北京卫视,https://stream1.freetv.fun/46ab56946a7aefb0c2efaeead6add73416a1f38b70b457f35faaf98ca19d9321.m3u8
38.65ms,[BD]金光布袋戲,https://t.freetv.fun/live/jin-guang-bu-dai-xi-5.m3u8
38.70ms,EWTN Spanish (720p) [Geo-blocked],https://cdn3.wowza.com/1/TUI5dU5ucnUxdGFD/ZFlVeGRl/hls/live/playlist.m3u8
38.71ms,重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-17.m3u8
38.77ms,[VGA]wnbc-dt1,https://t.freetv.fun/live/wnbc-dt1-1.m3u8
38.78ms,[HD]life tv,https://t.freetv.fun/live/life-tv.m3u8
38.89ms,浙江生活,https://t.freetv.fun/live/zhe-jiang-jing-ji.m3u8
38.93ms,[BD]rock action,https://t.freetv.fun/live/rock-action-5.m3u8
39.02ms,广东珠江,https://stream1.freetv.fun/967c330a56e8f2fed10ea053ac29b132d29e323680b5e20a53e3af6bcf7b2f54.m3u8
39.06ms,[BD]extra tv,https://t.freetv.fun/live/extra-tv-1.m3u8
39.07ms,浙江民生休闲,https://t.freetv.fun/live/zhe-jiang-min-sheng-4.m3u8
39.08ms,[HD]tv 1,https://t.freetv.fun/live/tv-1-1.m3u8
39.17ms,[SD]tv1000 русское кино,https://t.freetv.fun/live/tv1000-russkoe-kino.m3u8
39.31ms,[SD]rtb,https://t.freetv.fun/live/rtb.m3u8
39.36ms,[BD]hell's kitchen,https://t.freetv.fun/live/hell-s-kitchen-3.m3u8
39.38ms,重庆卫视,https://stream1.freetv.fun/3518c19b7d72af3bf818a6db52c47cad14bc2d628e5bf15e88d0dc1b1cce39b8.m3u8
39.42ms,中视经典,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv080
39.43ms,[HD]cay tv,https://t.freetv.fun/live/cay-tv.m3u8
39.44ms,[BD]futura,https://t.freetv.fun/live/futura.m3u8
39.45ms,云南卫视,https://stream1.freetv.fun/51c27038e64ef03476e69bceec9370d3b9eab7f16b83f3805c1f0876143197e8.m3u8
39.46ms,CCTV5,https://stream1.freetv.fun/2725c98e410f72e6320bdeb02aa0ef3e9bd353cc38509aaab3895aa7ed16fa45.m3u8
39.50ms,[VGA]etv ⓖ,https://t.freetv.fun/live/etv-g.m3u8
39.54ms,云南卫视,https://stream1.freetv.fun/c641c668703bdb2c9d80a75dcbf17474cf8b1203c8002158fb036111cc5ea8e2.m3u8
39.63ms,河南都市,https://t.freetv.fun/live/he-nan-du-shi-5.m3u8
39.72ms,西藏卫视,https://stream1.freetv.fun/cfce8c7266926f66e4c9f1e47e1838772aba6fe9fc594f2b19456351b1f91126.m3u8
39.75ms,[HD]tv9,https://t.freetv.fun/live/tv9-2.m3u8
39.77ms,KMEX-DT1 [Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/kmex/kmex.isml/hls/kmex.m3u8
39.84ms,贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-11.m3u8
39.90ms,[BD]mytime movie network,https://stream1.freetv.fun/38198a8fb9e075b47b838bc3e982921643497f7ca4b4590cc5cfe555685fa7ad.m3u8
39.93ms,[SD]матч тв,https://t.freetv.fun/live/match-tv-7.m3u8
39.93ms,CCTV3,https://t.freetv.fun/live/cctv3-9.m3u8
39.93ms,河南都市,https://t.freetv.fun/live/he-nan-du-shi-7.m3u8
39.94ms,AMC电影台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv017
39.94ms,[SD]espace tv,https://t.freetv.fun/live/espace-tv.m3u8
39.99ms,吉林卫视,https://stream1.freetv.fun/15bad2258aaef5dc3c8ad777f08c118643eed6f51fa4f556a74dd0f2b0267abb.m3u8
40.02ms,[BD]viju tv1000,https://t.freetv.fun/live/viju-tv1000-1.m3u8
40.05ms,[SD]paramount movie channel,https://t.freetv.fun/live/paramount-movie-channel-1.m3u8
40.07ms,兵团卫视,https://stream1.freetv.fun/7e0d9638f60dca70ddc3a2437eb10e874587f11f9d3efd833e71acfbdf2de2d6.m3u8
40.07ms,[BD]tv flow,https://t.freetv.fun/live/tv-flow.m3u8
40.10ms,[SD]tvs,https://t.freetv.fun/live/tvs-1.m3u8
40.10ms,[BD]elta生活旅遊,https://t.freetv.fun/live/eltasheng-huo-lu-you-5.m3u8
40.12ms,[VGA]Celestial Movies *a,https://t.freetv.fun/live/celestial-movies-a.m3u8
40.15ms,[BD]россия 1,https://t.freetv.fun/live/rossiia-1-5.m3u8
40.15ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-8.m3u8
40.21ms,[HD]cnn indonesia,https://t.freetv.fun/live/cnn-indonesia-3.m3u8
40.23ms,重庆卫视,https://stream1.freetv.fun/bb04cf3c5dd759d4ff3784a39617f5420b570e0464db587458b3196430b09e94.m3u8
40.26ms,[VGA]national geographic wild east,https://t.freetv.fun/live/national-geographic-wild-east-1.m3u8
40.30ms,[BD]明珠,https://t.freetv.fun/live/ming-zhu-3.m3u8
40.32ms,CCTV15,https://stream1.freetv.fun/69daa798c45c1238c608e9adca741c5e6821b79090e5eaf871e9cf324adb7b11.m3u8
40.46ms,湖北卫视,https://stream1.freetv.fun/fdc4b5bef9298866531062f5204da8c718de299cb10143f260fb3f8d8ec3ed53.m3u8
40.46ms,[HD]fanduel racing,https://t.freetv.fun/live/fanduel-racing.m3u8
40.47ms,[SD]cinema,https://t.freetv.fun/live/cinema-3.m3u8
40.48ms,[SD]abadan,https://t.freetv.fun/live/abadan-1.m3u8
40.48ms,[HD]feel good drama,https://t.freetv.fun/live/feel-good-drama.m3u8
40.52ms,江西卫视,https://t.freetv.fun/live/jiang-xi-wei-shi-3.m3u8
40.55ms,广东珠江,https://stream1.freetv.fun/5f12b986a77ebe5440c508c13895b3e7f8767b2a47c79f3f5fe948097e15337d.m3u8
40.57ms,[SD]baby shark tv (720p),https://t.freetv.fun/live/baby-shark-tv-720p.m3u8
40.57ms,兵团卫视,https://stream1.freetv.fun/7690729e43cd485b88bcedccb7455292214b740fb52ed0895fe85a03066b9631.m3u8
40.59ms,山东卫视,https://stream1.freetv.fun/84a9d650a24c7a23413122151ff352b3a984ce28327f3f844f0c77cad6c71d72.m3u8
40.60ms,[BD]aniplus asia,https://t.freetv.fun/live/aniplus-asia.m3u8
40.65ms,ELTV娱乐,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv070
40.65ms,厦门卫视,https://stream1.freetv.fun/d9d95afccb2b63cf3413a6d6c328c65150fe664af371f3c6e1ef2cdae2b68c65.m3u8
40.68ms,[HD].red,https://t.freetv.fun/live/red-1.m3u8
40.68ms,西藏卫视,https://stream1.freetv.fun/b6fd525230d5e936f16a8f7e029daee6271d0c67f492af57f4de23e14f9daa1a.m3u8
40.69ms,[BD]news12 plus hudson valley,https://t.freetv.fun/live/news12-plus-hudson-valley.m3u8
40.69ms,北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-4.m3u8
40.71ms,[HD]sky news,https://t.freetv.fun/live/sky-news-1.m3u8
40.72ms,宁夏卫视,https://stream1.freetv.fun/63dad6a604b26db1cefabe6841934350b6b8a6738afb06227e878afe88b596ed.m3u8
40.72ms,新疆卫视,https://stream1.freetv.fun/4213d39a61f4f47b87ddf693dc33670af8ae213ef3aab43c05de1a363f2fbc7b.m3u8
40.75ms,[SD]paramount movie channel,https://t.freetv.fun/live/paramount-movie-channel.m3u8
40.75ms,[BD]viju plus megahit,https://t.freetv.fun/live/viju-plus-megahit.m3u8
40.78ms,[BD]vevo pop,https://t.freetv.fun/live/vevo-pop.m3u8
40.80ms,[BD]fox life,https://t.freetv.fun/live/fox-life.m3u8
40.80ms,[SD]kerman,https://t.freetv.fun/live/kerman.m3u8
40.83ms,江苏卫视,https://stream1.freetv.fun/5f53633b7ea4bc98a9984d9f199f4e45a74a7217a3f939aee14a4846a03dc69c.m3u8
40.84ms,[BD]cctv15,https://t.freetv.fun/live/cctv15.m3u8
40.85ms,[BD]dw,https://t.freetv.fun/live/dw-1.m3u8
40.85ms,[BD]澳视综艺,https://stream1.freetv.fun/3fcd89f5033b6a5c0be73097d8d24992542548b6832a4b0787f8c4fe35e2e411.m3u8
40.86ms,北京卫视,https://stream1.freetv.fun/d18ac7322433ae76836423994d1d40f1dff4c48870969cd9c11b11b7b89cc1c3.m3u8
40.87ms,云南卫视,https://stream1.freetv.fun/06afd1dc3dbd4e026594ee45c2f245b90205d035d4986d0a78ce04f7eed020c2.m3u8
40.90ms,西藏卫视,https://stream1.freetv.fun/f55c88c0857dc7d8cc279f52291625de6d5c689ed169dd9f81845fb806bcfce9.m3u8
40.90ms,[SD]k news india,https://t.freetv.fun/live/k-news-india.m3u8
40.91ms,[BD]енисей plus 4,https://t.freetv.fun/live/enisei-plus-4.m3u8
40.92ms,荆门新闻综合,https://t.freetv.fun/live/jing-men-xin-wen-zong-he.m3u8
40.94ms,[VGA]ebs 1,https://t.freetv.fun/live/ebs-1-1.m3u8
40.95ms,[BD]r bangla,https://t.freetv.fun/live/r-bangla.m3u8
40.95ms,云南卫视,https://stream1.freetv.fun/8104a5c152a868defd1a5d14db7deb3203e05fbdd375c5de7e68240bf606f8ea.m3u8
40.97ms,[SD]музтв,https://t.freetv.fun/live/muztv-2.m3u8
40.99ms,[SD]channel s uk,https://t.freetv.fun/live/channel-s-uk.m3u8
41.00ms,CCTV9,https://stream1.freetv.fun/57b417007b9bde2713ab0b6c1f25399e0da6a5fda1443d33d81fc0ba399e6bae.m3u8
41.01ms,天津卫视,https://stream1.freetv.fun/0d3a11ab7b1579bed59253d1fda80783bd3d15b047c0f9336517bdc5d84d8e66.m3u8
41.01ms,[BD]reshet 13 comedy,https://t.freetv.fun/live/reshet-13-comedy.m3u8
41.02ms,广东影视,https://stream1.freetv.fun/d467ac13a5ecbbd309b10ee6ea775c54b2783135482ff0c5a3535758561fc9e4.m3u8
41.02ms,[HD]artflix movie classics,https://t.freetv.fun/live/artflix-movie-classics.m3u8
41.09ms,新疆卫视,https://stream1.freetv.fun/400f1b0d17f68b9f1607d15db49de2340cd45b4df2c06234bb1956dde4500de1.m3u8
41.09ms,浙江公共新闻,https://t.freetv.fun/live/zhe-jiang-gong-gong-xin-wen-1.m3u8
41.09ms,[BD]kohavision,https://t.freetv.fun/live/kohavision.m3u8
41.10ms,[SD]стс,https://t.freetv.fun/live/sts-5.m3u8
41.10ms,[SD]сибирь 24,https://t.freetv.fun/live/sibir-24.m3u8
41.12ms,河北卫视,https://stream1.freetv.fun/484879dc432ec39cb4a9d641d729fa42d1dd51f44c8c78afdb9e25d21c19dd1b.m3u8
41.14ms,[SD]россия 24,https://t.freetv.fun/live/rossiia-24-1.m3u8
41.14ms,[SD].red,https://t.freetv.fun/live/red-4.m3u8
41.14ms,[HD]history hit channel,https://t.freetv.fun/live/history-hit-channel.m3u8
41.15ms,[BD]cinevault classics,https://t.freetv.fun/live/cinevault-classics-1.m3u8
41.15ms,[HD]ning tv,https://t.freetv.fun/live/ning-tv.m3u8
41.16ms,[BD]cctv14hd,https://t.freetv.fun/live/cctv14hd.m3u8
41.17ms,[BD]n sports 1,https://t.freetv.fun/live/n-sports-1.m3u8
41.17ms,[HD]beverly hills television 35 (720p),https://t.freetv.fun/live/beverly-hills-television-35-720p.m3u8
41.18ms,[VGA]btv,https://t.freetv.fun/live/btv-2.m3u8
41.22ms,浙江钱江,https://t.freetv.fun/live/zhe-jiang-qian-jiang-du-shi-3.m3u8
41.22ms,三沙卫视,https://t.freetv.fun/live/san-sha-wei-shi-10.m3u8
41.24ms,广东卫视,https://stream1.freetv.fun/6787e35b48df7529fb25c86cd92936335e75d68881015ff99c3e969f57177987.m3u8
41.24ms,[HD]qatar television 2,https://t.freetv.fun/live/qatar-television-2.m3u8
41.26ms,NBC News NOW (1080p),https://plex-xumoent-nbcnn-x17gi.fast.nbcuni.com/live/master_5.m3u8
41.27ms,浙江生活,https://t.freetv.fun/live/zhe-jiang-jing-ji-sheng-huo-2.m3u8
41.28ms,CCTV2,https://stream1.freetv.fun/ddc1240d9cafb3571f6af0ae89031e56412c7501e12876ce26bad8ddfe7a2f52.m3u8
41.28ms,三沙卫视,https://t.freetv.fun/live/san-sha-wei-shi-6.m3u8
41.28ms,[HD]baby shark tv,https://t.freetv.fun/live/baby-shark-tv-1.m3u8
41.28ms,广西卫视,https://stream1.freetv.fun/be5140091aaca4d98338a6de31c3915e5f4f8ef105d63b008e83b679719a6b21.m3u8
41.31ms,[HD]nickelodeon,https://t.freetv.fun/live/nickelodeon.m3u8
41.31ms,[HD]нтв,https://t.freetv.fun/live/ntv-9.m3u8
41.31ms,[BD]mega,https://t.freetv.fun/live/mega-2.m3u8
41.33ms,金鹰卡通,https://stream1.freetv.fun/b45dd7de8b220eadb2e16a1e68856cd6a4999022b18745d4dc7e0f0014893c29.m3u8
41.35ms,[HD]sportsnet ontario,https://t.freetv.fun/live/sportsnet-ontario-1.m3u8
41.36ms,[HD]travel xp,https://t.freetv.fun/live/travel-xp-3.m3u8
41.36ms,卡塔尔|半岛新闻,http://live-hls-web-aja.getaj.net/AJA/04.m3u8
41.38ms,CCTV1,https://stream1.freetv.fun/354e2e055127bbf43693aa848d84f93f5bcc517472a8858f188f313dbf157f51.m3u8
41.38ms,凤凰卫视,https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8
41.40ms,[HD]comedy tv,https://t.freetv.fun/live/comedy-tv-1.m3u8
41.42ms,[HD]tv9,https://t.freetv.fun/live/tv9.m3u8
41.43ms,[BD]иллюзион plus,https://stream1.freetv.fun/03f1e9455dfcba128c111a0427e1fdb27b37e43083a34ebc85efab3553407f40.m3u8
41.46ms,[SD]телекафе,https://t.freetv.fun/live/telekafe-4.m3u8
41.47ms,[HD]rede vida,https://t.freetv.fun/live/rede-vida.m3u8
41.48ms,[VGA]artn tv,https://t.freetv.fun/live/artn-tv.m3u8
41.48ms,[HD]qmusic,https://t.freetv.fun/live/qmusic-1.m3u8
41.49ms,[BD]cnbc,https://t.freetv.fun/live/cnbc.m3u8
41.50ms,[HD]wgn-dt1,https://t.freetv.fun/live/wgn-dt1.m3u8
41.52ms,[BD]nztv,https://t.freetv.fun/live/nztv.m3u8
41.54ms,[BD]france 24 ar,https://t.freetv.fun/live/france-24-ar-1.m3u8
41.55ms,CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2375&tk=e640d0a1bf70
41.56ms,[BD]momo親子,https://t.freetv.fun/live/momoqin-zi-8.m3u8
41.56ms,[SD]al kahera wal nas,https://t.freetv.fun/live/al-kahera-wal-nas.m3u8
41.56ms,[HD]brividy cinema,https://t.freetv.fun/live/brividy-cinema.m3u8
41.56ms,[BD]redetv,https://t.freetv.fun/live/redetv.m3u8
41.56ms,[HD]vtv news,https://t.freetv.fun/live/vtv-news.m3u8
41.58ms,CNA,https://t.freetv.fun/live/cna-4.m3u8
41.59ms,[HD]内江综合,https://t.freetv.fun/live/nei-jiang-zong-he.m3u8
41.60ms,[HD]canal 8,https://t.freetv.fun/live/canal-8-1.m3u8
41.61ms,[HD]8xm,https://t.freetv.fun/live/8xm.m3u8
41.62ms,[HD]ช่อง playboy plus,https://t.freetv.fun/live/ch-ng-playboy-plus.m3u8
41.62ms,[BD]浙江卫视,https://t.freetv.fun/live/zhe-jiang-wei-shi-15.m3u8
41.62ms,青海卫视,https://t.freetv.fun/live/qing-hai-wei-shi-1.m3u8
41.63ms,[HD]wdr fernsehen,https://t.freetv.fun/live/wdr-fernsehen.m3u8
41.63ms,新闻综合,https://t.freetv.fun/live/shang-hai-xin-wen-zong-he-1.m3u8
41.64ms,[SD]россия к,https://t.freetv.fun/live/rossiia-k-6.m3u8
41.64ms,CCTV1,https://stream1.freetv.fun/3cd84be1fb3623f1c3ba7d3d26e3d607331255d6559bd3e6ded774a1ff7c2b89.m3u8
41.64ms,[BD]qazaqstan international,https://t.freetv.fun/live/qazaqstan-international.m3u8
41.64ms,CCTV9,https://stream1.freetv.fun/5f98918e8819dcb80de3faf43c4aefeea65fb996dd58de52a2e803b03b7946de.m3u8
41.65ms,河南卫视,https://stream1.freetv.fun/78e08f3c7545eb3161bc86b87742b8555d41e8b22c0198ff682ff4d690b6aa4b.m3u8
41.65ms,[BD]coco tv,https://t.freetv.fun/live/coco-tv.m3u8
41.65ms,[BD]estrella tv east,https://t.freetv.fun/live/estrella-tv-east.m3u8
41.66ms,[BD]univer tv,https://t.freetv.fun/live/univer-tv-2.m3u8
41.68ms,四川卫视,https://stream1.freetv.fun/afdc38e58290c4d7c18a29077299ff3b1e4219cf804a616c7743063427a42eb0.m3u8
41.70ms,大湾区卫视,https://t.freetv.fun/live/da-wan-qu-wei-shi-5.m3u8
41.70ms,[SD]top rank classics,https://t.freetv.fun/live/top-rank-classics-1.m3u8
41.71ms,中视新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv074
41.71ms,云南卫视,https://stream1.freetv.fun/78d5fdfe5a6a02f95ba9abe9781d88980afafde30f29a80c5ce264ca7c1fe245.m3u8
41.71ms,[VGA]qatar tv 2,https://t.freetv.fun/live/qatar-tv-2.m3u8
41.72ms,广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing.m3u8
41.73ms,辽宁卫视,https://stream1.freetv.fun/da06aaa87eddce9f93d1c8cdee8efa82e91bba9f39a0a9c305cab1bb9b593cb7.m3u8
41.73ms,湖南卫视,https://stream1.freetv.fun/a1bdb73d7739fce77368508dc82aff2bf83a73441468e548a9004f0763f6cb35.m3u8
41.74ms,浙江卫视,https://stream1.freetv.fun/3674992f7e26c934871ca5ce9cdcf0be39a13a863c537f76b3ac22cc10e61e11.m3u8
41.75ms,[BD]prima,https://t.freetv.fun/live/prima.m3u8
41.76ms,[SD]canal 14 israel,https://t.freetv.fun/live/canal-14-israel.m3u8
41.76ms,重庆卫视,https://stream1.freetv.fun/c698772cba1205023be7edde28880ad3afa7b9233348b3b7535889c8346bda8e.m3u8
41.77ms,[HD]первый канал,https://t.freetv.fun/live/pervyi-kanal-1.m3u8
41.78ms,[HD]карусель,https://t.freetv.fun/live/karusel-3.m3u8
41.78ms,[HD]pluto tv history,https://t.freetv.fun/live/pluto-tv-history-3.m3u8
41.78ms,天津卫视,https://stream1.freetv.fun/376666927357c8d2ec2bd3711d0a14437d5d775edbd4e3a5fbb8a6b855ab9424.m3u8
41.80ms,[BD]fc public media (fort collins co) (1080p),https://t.freetv.fun/live/fc-public-media-fort-collins-co-1080p.m3u8
41.80ms,[BD]tv 100,https://t.freetv.fun/live/tv-100-2.m3u8
41.82ms,CCTV3,https://stream1.freetv.fun/33711cece64c9077907fa3caea452361f539772402550ca53ae2c9b00a3211b3.m3u8
41.82ms,甘肃卫视,https://stream1.freetv.fun/b14558c4b4b9dd59004052dfe14922a1090bfe3f8040fc5d4fef80a993ffd127.m3u8
41.84ms,宁夏卫视,https://stream1.freetv.fun/4a00d53a4353c6f92e9e7486b002bd5a3f7f65d8594859a1e6ed13a1322d7bdf.m3u8
41.85ms,[SD]енисей plus 4,https://t.freetv.fun/live/enisei-plus-4-1.m3u8
